/* DATA DESCRIPTION:
Citation:	Cauquoin, Alexandre; Landais, Amaëlle; Raisbeck, Grant M; Jouzel, Jean; Bazin, Lucie; Kageyama, Masa; Peterschmitt, Jean-Yves; Werner, Martin; Bard, Edouard; ASTER Team (2015): Beryllium-10 concentration in the EPICA Dome C core between 2384.36 and 2626.25 m deep (269-355 ka on the EDC3 age scale) [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.868834, 
	Supplement to: Cauquoin, A et al. (2015): Comparing past accumulation rate reconstructions in East Antarctic ice cores using 10Be, water isotopes and CMIP5-PMIP3 models. Climate of the Past, 11(3), 355-367, https://doi.org/10.5194/cp-11-355-2015
Abstract:	Ice cores are exceptional archives which allow us to reconstruct a wealth of climatic parameters as well as past atmospheric composition over the last 800 kyr in Antarctica. Inferring the variations in past accumulation rate in polar regions is essential both for documenting past climate and for ice core chronology. On the East Antarctic Plateau, the accumulation rate is so small that annual layers cannot be identified and accumulation rate is mainly deduced from the water isotopic composition assuming constant temporal relationships between temperature, water isotopic composition and accumulation rate. Such an assumption leads to large uncertainties on the reconstructed past accumulation rate. Here, we use high-resolution beryllium-10 (10Be) as an alternative tool for inferring past accumulation rate for the EPICA Dome C ice core, in East Antarctica. We present a high-resolution 10Be record covering a full climatic cycle over the period 269 to 355 ka from Marine Isotope Stage (MIS) 9 to 10, including a period warmer than pre-industrial (MIS 9.3 optimum). After correcting 10Be for the estimated effect of the palaeomagnetic field, we deduce that the 10Be reconstruction is in reasonably good agreement with EDC3 values for the full cycle except for the period warmer than present. For the latter, the accumulation is up to 13% larger (4.46 cm ie per yr instead of 3.95). This result is in agreement with the studies suggesting an underestimation of the deuterium-based accumulation for the optimum of the Holocene (Parrenin et al., 2007, doi:10.5194/cp-3-243-2007). Using the relationship between accumulation rate and surface temperature from the saturation vapour relationship, the 10Be-based accumulation rate reconstruction suggests that the temperature increase between the MIS 9.3 optimum and present day may be 2.4 K warmer than estimated by the water isotopes reconstruction. We compare these reconstructions to the available model results from CMIP5-PMIP3 for a glacial and an interglacial state, i.e. for the Last Glacial Maximum and pre-industrial climates. While 3 out of 7 models show relatively good agreement with the reconstructions of the accumulation-temperature relationships based on 10Be and water isotopes, the other models either underestimate or overestimate it, resulting in a range of model results much larger than the range of the reconstructions. Indeed, the models can encounter some difficulties in simulating precipitation changes linked with temperature or water isotope content on the East Antarctic Plateau during glacial-interglacial transition and need to be improved in the future.
Related to:	Cauquoin, Alexandre; Raisbeck, Grant M; Jouzel, Jean; Bard, Edouard; ASTER Team (2014): No evidence for planetary influence on solar activity 330,000 years ago. Astronomy & Astrophysics, 561, A132, https://doi.org/10.1051/0004-6361/201322879
Project(s):	European Project for Ice Coring in Antarctica (EPICA) (URI: https://en.wikipedia.org/wiki/European_Project_for_Ice_Coring_in_Antarctica)
Funding:	Fifth Framework Programme (FP5), grant/award no. EVK2-CT-2000-00077: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/EVK2-CT-2000-00077)
	Fourth Framework Programme (FP4), grant/award no. ENV4980702: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/ENV4980702)
Coverage:	LATITUDE: -75.100000 * LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, ice/snow: 2384.36 m * MAXIMUM DEPTH, ice/snow: 2626.25 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * Recovery: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
Comment:	To calculate the flux of 10Be: See equation 6 in Cauquoin et al. (2015) --> F(10Be) = C(10Be) x A x ice_density with A the accumulation rate and the ice density = 0.917 g/cm**3. Correction for the radioactive decay: x exp( ln2 / t1/2 x age) with t1/2 = 1390000 years.
	Projects: "French ANR project Dome A", "ERC grant COMBINISO (project no. 306045)", and "ASTER AMS national facility (CEREGE, Aix en Provence) supported by the INSU/CNRS, and the ANR through the ?Projets thématiques d'excellence? programme for the ?Equipements d'Excellence? ASTER-CEREGE action, IRD, and CEA".
Parameter(s):	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Cauquoin, Alexandre (https://orcid.org/0000-0002-4620-4696, cauquoin@iis.u-tokyo.ac.jp, https://www.awi.de/en/about-us/organisation/staff/alexandre-cauquoin.html)
	Beryllium-10, water [10**3 atoms/g] (10Be) * PI: Cauquoin, Alexandre (https://orcid.org/0000-0002-4620-4696, cauquoin@iis.u-tokyo.ac.jp, https://www.awi.de/en/about-us/organisation/staff/alexandre-cauquoin.html)
	Reference of data (Ref data) * PI: Cauquoin, Alexandre (https://orcid.org/0000-0002-4620-4696, cauquoin@iis.u-tokyo.ac.jp, https://www.awi.de/en/about-us/organisation/staff/alexandre-cauquoin.html)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	4396 data points
*/
Depth ice/snow [m]	10Be [10**3 atoms/g]	Ref data
2423.30	72.4586	Cauquoin et al. (2015)
2423.41	80.6729	Cauquoin et al. (2015)
2423.52	92.2282	Cauquoin et al. (2015)
2423.63	83.6526	Cauquoin et al. (2015)
2423.74	85.2464	Cauquoin et al. (2015)
2423.85	92.2640	Cauquoin et al. (2015)
2423.96	88.0021	Cauquoin et al. (2015)
2424.07	98.7950	Cauquoin et al. (2015)
2424.18	90.8817	Cauquoin et al. (2015)
2424.29	84.8372	Cauquoin et al. (2015)
2424.40	81.9515	Cauquoin et al. (2015)
2424.51	89.7178	Cauquoin et al. (2015)
2424.62	90.8563	Cauquoin et al. (2015)
2424.73	90.4281	Cauquoin et al. (2015)
2424.84	106.6577	Cauquoin et al. (2015)
2424.95	101.0603	Cauquoin et al. (2015)
2425.06	92.0151	Cauquoin et al. (2015)
2425.17	82.5613	Cauquoin et al. (2015)
2425.28	95.4990	Cauquoin et al. (2015)
2425.39	83.2256	Cauquoin et al. (2015)
2425.50	86.6877	Cauquoin et al. (2015)
2425.61	100.9324	Cauquoin et al. (2015)
2425.72	104.9662	Cauquoin et al. (2015)
2425.83	105.4093	Cauquoin et al. (2015)
2425.94	96.0929	Cauquoin et al. (2015)
2426.05	92.2648	Cauquoin et al. (2015)
2426.16	84.4442	Cauquoin et al. (2015)
2426.27	98.1873	Cauquoin et al. (2015)
2426.38	87.7933	Cauquoin et al. (2015)
2426.49	86.4244	Cauquoin et al. (2015)
2426.60	89.8627	Cauquoin et al. (2015)
2426.71	101.2045	Cauquoin et al. (2015)
2426.82	96.5941	Cauquoin et al. (2015)
2426.93	94.5446	Cauquoin et al. (2015)
2427.04	93.4615	Cauquoin et al. (2015)
2427.15	98.3042	Cauquoin et al. (2015)
2427.26	96.6680	Cauquoin et al. (2015)
2427.37	86.1247	Cauquoin et al. (2015)
2427.48	101.1070	Cauquoin et al. (2015)
2427.59	88.1939	Cauquoin et al. (2015)
2427.70	85.6553	Cauquoin et al. (2015)
2427.81	89.0909	Cauquoin et al. (2015)
2427.92	88.3808	Cauquoin et al. (2015)
2428.03	100.3206	Cauquoin et al. (2015)
2428.14	125.7854	Cauquoin et al. (2015)
2428.25	95.2738	Cauquoin et al. (2015)
2428.36	76.9579	Cauquoin et al. (2015)
2428.47	71.7663	Cauquoin et al. (2015)
2428.58	94.0193	Cauquoin et al. (2015)
2428.69	87.6757	Cauquoin et al. (2015)
2428.80	98.7706	Cauquoin et al. (2015)
2428.91	92.4217	Cauquoin et al. (2015)
2429.02	111.8909	Cauquoin et al. (2015)
2429.13	107.2783	Cauquoin et al. (2015)
2429.24	118.2288	Cauquoin et al. (2015)
2429.35	118.8931	Cauquoin et al. (2015)
2429.46	103.0453	Cauquoin et al. (2015)
2429.57	90.6764	Cauquoin et al. (2015)
2429.68	94.4446	Cauquoin et al. (2015)
2429.79	89.1135	Cauquoin et al. (2015)
2429.90	86.0996	Cauquoin et al. (2015)
2430.01	99.1402	Cauquoin et al. (2015)
2430.12	94.2400	Cauquoin et al. (2015)
2430.23	92.6632	Cauquoin et al. (2015)
2430.34	100.3801	Cauquoin et al. (2015)
2430.45	98.9298	Cauquoin et al. (2015)
2430.56	98.6100	Cauquoin et al. (2015)
2430.67	110.3159	Cauquoin et al. (2015)
2430.78	107.8512	Cauquoin et al. (2015)
2430.89	90.8406	Cauquoin et al. (2015)
2431.00	95.4361	Cauquoin et al. (2015)
2431.11	100.5372	Cauquoin et al. (2015)
2431.22	103.0384	Cauquoin et al. (2015)
2431.33	107.6008	Cauquoin et al. (2015)
2431.44	102.5134	Cauquoin et al. (2015)
2431.55	106.5303	Cauquoin et al. (2015)
2431.66	129.7634	Cauquoin et al. (2015)
2431.77	92.2886	Cauquoin et al. (2015)
2431.88	95.6976	Cauquoin et al. (2015)
2431.99	105.7499	Cauquoin et al. (2015)
2432.10	103.7047	Cauquoin et al. (2015)
2432.21	95.2748	Cauquoin et al. (2015)
2432.32	112.7322	Cauquoin et al. (2015)
2432.43	111.7525	Cauquoin et al. (2015)
2432.54	101.1218	Cauquoin et al. (2015)
2432.65	73.8983	Cauquoin et al. (2015)
2432.76	108.8348	Cauquoin et al. (2015)
2432.87	104.7339	Cauquoin et al. (2015)
2432.98	86.7117	Cauquoin et al. (2015)
2433.09	82.6587	Cauquoin et al. (2015)
2433.20	113.1663	Cauquoin et al. (2015)
2433.31	110.8470	Cauquoin et al. (2015)
2433.42	96.8753	Cauquoin et al. (2015)
2433.53	85.8349	Cauquoin et al. (2015)
2433.64	85.5461	Cauquoin et al. (2015)
2433.75	76.3757	Cauquoin et al. (2015)
2433.86	102.2832	Cauquoin et al. (2015)
2433.97	93.2048	Cauquoin et al. (2015)
2434.08	123.8958	Cauquoin et al. (2015)
2434.19	126.3075	Cauquoin et al. (2015)
2434.30	121.1638	Cauquoin et al. (2015)
2434.41	107.9209	Cauquoin et al. (2015)
2434.52	89.5497	Cauquoin et al. (2015)
2434.63	91.9837	Cauquoin et al. (2015)
2434.74	90.7611	Cauquoin et al. (2015)
2434.85	87.1313	Cauquoin et al. (2015)
2434.96	100.4843	Cauquoin et al. (2015)
2435.07	98.5513	Cauquoin et al. (2015)
2435.18	96.8029	Cauquoin et al. (2015)
2435.29	97.5316	Cauquoin et al. (2015)
2435.40	95.7176	Cauquoin et al. (2015)
2435.51	95.9078	Cauquoin et al. (2015)
2435.62	98.0259	Cauquoin et al. (2015)
2435.73	112.6127	Cauquoin et al. (2015)
2435.84	102.5576	Cauquoin et al. (2015)
2435.95	99.1586	Cauquoin et al. (2015)
2436.06	94.8426	Cauquoin et al. (2015)
2436.17	87.7743	Cauquoin et al. (2015)
2436.28	96.0594	Cauquoin et al. (2015)
2436.39	84.4298	Cauquoin et al. (2015)
2436.50	89.6348	Cauquoin et al. (2015)
2436.61	85.5547	Cauquoin et al. (2015)
2436.72	94.8799	Cauquoin et al. (2015)
2436.83	94.0715	Cauquoin et al. (2015)
2436.94	95.8126	Cauquoin et al. (2015)
2437.05	76.6431	Cauquoin et al. (2015)
2437.16	81.2263	Cauquoin et al. (2015)
2437.27	92.2645	Cauquoin et al. (2015)
2437.38	88.6400	Cauquoin et al. (2015)
2437.49	75.1744	Cauquoin et al. (2015)
2437.60	82.4220	Cauquoin et al. (2015)
2437.71	110.5175	Cauquoin et al. (2015)
2437.82	107.0748	Cauquoin et al. (2015)
2437.93	136.3854	Cauquoin et al. (2015)
2438.04	107.0695	Cauquoin et al. (2015)
2438.15	95.3658	Cauquoin et al. (2015)
2438.26	95.2051	Cauquoin et al. (2015)
2438.37	96.3862	Cauquoin et al. (2015)
2438.48	100.4578	Cauquoin et al. (2015)
2438.59	82.9762	Cauquoin et al. (2015)
2438.70	77.8273	Cauquoin et al. (2015)
2438.81	101.6470	Cauquoin et al. (2015)
2438.92	109.1330	Cauquoin et al. (2015)
2439.03	84.5283	Cauquoin et al. (2015)
2439.14	82.9185	Cauquoin et al. (2015)
2439.25	83.4798	Cauquoin et al. (2015)
2439.36	92.4879	Cauquoin et al. (2015)
2439.47	99.6313	Cauquoin et al. (2015)
2439.58	83.1971	Cauquoin et al. (2015)
2439.69	78.4391	Cauquoin et al. (2015)
2439.80	80.0321	Cauquoin et al. (2015)
2439.91	85.9876	Cauquoin et al. (2015)
2440.02	87.5338	Cauquoin et al. (2015)
2440.13	95.2602	Cauquoin et al. (2015)
2440.24	92.3799	Cauquoin et al. (2015)
2440.35	79.8159	Cauquoin et al. (2015)
2440.46	90.7568	Cauquoin et al. (2015)
2440.57	77.6413	Cauquoin et al. (2015)
2440.68	73.4589	Cauquoin et al. (2015)
2440.79	90.1336	Cauquoin et al. (2015)
2440.90	82.6319	Cauquoin et al. (2015)
2441.01	81.1295	Cauquoin et al. (2015)
2441.12	89.0991	Cauquoin et al. (2015)
2441.23	78.1801	Cauquoin et al. (2015)
2441.34	77.1614	Cauquoin et al. (2015)
2441.45	78.0964	Cauquoin et al. (2015)
2441.56	85.5681	Cauquoin et al. (2015)
2441.67	88.0739	Cauquoin et al. (2015)
2441.78	78.7592	Cauquoin et al. (2015)
2441.89	87.4864	Cauquoin et al. (2015)
2442.00	77.9700	Cauquoin et al. (2015)
2442.11	77.5724	Cauquoin et al. (2015)
2442.22	71.0808	Cauquoin et al. (2015)
2442.33	76.5707	Cauquoin et al. (2015)
2442.44	96.6497	Cauquoin et al. (2015)
2442.55	89.1030	Cauquoin et al. (2015)
2442.66	73.8223	Cauquoin et al. (2015)
2442.77	69.7774	Cauquoin et al. (2015)
2442.88	82.1405	Cauquoin et al. (2015)
2442.99	65.6169	Cauquoin et al. (2015)
2443.10	71.3159	Cauquoin et al. (2015)
2443.21	67.6001	Cauquoin et al. (2015)
2443.32	65.0125	Cauquoin et al. (2015)
2443.43	77.5498	Cauquoin et al. (2015)
2443.54	83.5456	Cauquoin et al. (2015)
2443.65	78.0902	Cauquoin et al. (2015)
2443.76	92.4517	Cauquoin et al. (2015)
2443.87	75.2804	Cauquoin et al. (2015)
2443.98	63.0092	Cauquoin et al. (2015)
2444.09	83.7621	Cauquoin et al. (2015)
2444.20	77.4469	Cauquoin et al. (2015)
2444.31	69.3316	Cauquoin et al. (2015)
2444.42	81.4736	Cauquoin et al. (2015)
2444.53	84.6685	Cauquoin et al. (2015)
2444.64	68.8324	Cauquoin et al. (2015)
2444.75	78.1736	Cauquoin et al. (2015)
2444.86	80.6639	Cauquoin et al. (2015)
2444.97	84.9653	Cauquoin et al. (2015)
2445.08	73.4509	Cauquoin et al. (2015)
2445.19	85.0398	Cauquoin et al. (2015)
2445.30	79.3511	Cauquoin et al. (2015)
2445.41	80.3942	Cauquoin et al. (2015)
2445.52	85.9645	Cauquoin et al. (2015)
2445.63	85.6833	Cauquoin et al. (2015)
2445.74	89.8741	Cauquoin et al. (2015)
2445.85	85.6848	Cauquoin et al. (2015)
2445.96	101.8427	Cauquoin et al. (2015)
2446.07	82.0482	Cauquoin et al. (2015)
2446.18	64.1379	Cauquoin et al. (2015)
2446.29	92.2194	Cauquoin et al. (2015)
2446.40	99.3059	Cauquoin et al. (2015)
2446.51	96.1746	Cauquoin et al. (2015)
2446.62	107.4806	Cauquoin et al. (2015)
2446.73	102.8000	Cauquoin et al. (2015)
2446.84	97.4517	Cauquoin et al. (2015)
2446.95	80.9309	Cauquoin et al. (2015)
2447.06	96.2913	Cauquoin et al. (2015)
2447.17	89.7276	Cauquoin et al. (2015)
2447.28	91.7048	Cauquoin et al. (2015)
2447.39	82.2882	Cauquoin et al. (2015)
2447.50	77.6851	Cauquoin et al. (2015)
2447.61	83.1597	Cauquoin et al. (2015)
2447.72	101.9062	Cauquoin et al. (2015)
2447.83	93.7683	Cauquoin et al. (2015)
2447.94	85.6076	Cauquoin et al. (2015)
2448.05	88.8072	Cauquoin et al. (2015)
2448.16	91.0167	Cauquoin et al. (2015)
2448.27	94.8315	Cauquoin et al. (2015)
2448.38	89.8035	Cauquoin et al. (2015)
2448.49	83.0492	Cauquoin et al. (2015)
2448.60	83.1458	Cauquoin et al. (2015)
2448.71	97.6951	Cauquoin et al. (2015)
2448.82	95.3605	Cauquoin et al. (2015)
2448.93	117.7226	Cauquoin et al. (2015)
2449.04	100.7034	Cauquoin et al. (2015)
2449.15	89.8200	Cauquoin et al. (2015)
2449.26	93.2429	Cauquoin et al. (2015)
2449.37	93.0079	Cauquoin et al. (2015)
2449.48	89.3075	Cauquoin et al. (2015)
2449.59	84.3337	Cauquoin et al. (2015)
2449.70	85.9406	Cauquoin et al. (2015)
2449.81	91.5024	Cauquoin et al. (2015)
2449.92	71.3680	Cauquoin et al. (2015)
2450.03	74.2882	Cauquoin et al. (2015)
2450.14	81.4773	Cauquoin et al. (2015)
2450.25	96.6529	Cauquoin et al. (2015)
2450.36	108.7646	Cauquoin et al. (2015)
2450.47	97.0756	Cauquoin et al. (2015)
2450.58	103.9629	Cauquoin et al. (2015)
2450.69	111.2706	Cauquoin et al. (2015)
2450.80	98.3759	Cauquoin et al. (2015)
2450.91	92.9824	Cauquoin et al. (2015)
2451.02	86.6688	Cauquoin et al. (2015)
2451.13	93.3627	Cauquoin et al. (2015)
2451.24	96.5802	Cauquoin et al. (2015)
2451.35	79.8029	Cauquoin et al. (2015)
2451.46	132.3620	Cauquoin et al. (2015)
2451.57	118.2232	Cauquoin et al. (2015)
2451.68	87.0902	Cauquoin et al. (2015)
2451.79	144.6165	Cauquoin et al. (2015)
2451.90	120.5058	Cauquoin et al. (2015)
2452.01	78.4346	Cauquoin et al. (2015)
2452.12	100.9038	Cauquoin et al. (2015)
2452.23	122.5294	Cauquoin et al. (2015)
2452.34	88.5103	Cauquoin et al. (2015)
2452.45	141.7093	Cauquoin et al. (2015)
2452.56	144.0619	Cauquoin et al. (2015)
2452.67	95.8569	Cauquoin et al. (2015)
2452.78	98.9631	Cauquoin et al. (2015)
2452.89	140.5237	Cauquoin et al. (2015)
2453.00	155.9898	Cauquoin et al. (2015)
2453.11	128.6800	Cauquoin et al. (2015)
2453.22	113.7011	Cauquoin et al. (2015)
2453.33	101.2154	Cauquoin et al. (2015)
2453.44	122.1868	Cauquoin et al. (2015)
2453.55	108.6441	Cauquoin et al. (2015)
2453.66	103.8567	Cauquoin et al. (2015)
2453.77	139.6898	Cauquoin et al. (2015)
2453.88	138.7179	Cauquoin et al. (2015)
2453.99	110.2398	Cauquoin et al. (2015)
2454.10	121.9144	Cauquoin et al. (2015)
2454.21	110.9530	Cauquoin et al. (2015)
2454.32	100.6109	Cauquoin et al. (2015)
2454.43	121.7836	Cauquoin et al. (2015)
2454.54	124.3089	Cauquoin et al. (2015)
2454.65	103.9662	Cauquoin et al. (2015)
2454.76	183.9159	Cauquoin et al. (2015)
2454.87	99.5097	Cauquoin et al. (2015)
2454.98	122.9926	Cauquoin et al. (2015)
2455.09	113.5232	Cauquoin et al. (2015)
2455.20	116.6299	Cauquoin et al. (2015)
2455.31	119.9219	Cauquoin et al. (2015)
2455.42	104.3871	Cauquoin et al. (2015)
2455.53	72.7766	Cauquoin et al. (2015)
2455.64	148.5429	Cauquoin et al. (2015)
2455.75	123.9421	Cauquoin et al. (2015)
2455.86	103.6581	Cauquoin et al. (2015)
2455.97	102.4758	Cauquoin et al. (2015)
2456.08	97.9399	Cauquoin et al. (2015)
2456.19	116.6166	Cauquoin et al. (2015)
2456.30	95.2521	Cauquoin et al. (2015)
2456.41	108.4703	Cauquoin et al. (2015)
2456.52	154.3298	Cauquoin et al. (2015)
2456.63	126.3148	Cauquoin et al. (2015)
2456.74	95.8145	Cauquoin et al. (2015)
2456.85	119.5645	Cauquoin et al. (2015)
2456.96	124.1536	Cauquoin et al. (2015)
2457.07	103.5500	Cauquoin et al. (2015)
2457.18	93.8228	Cauquoin et al. (2015)
2457.29	136.7978	Cauquoin et al. (2015)
2457.40	118.0742	Cauquoin et al. (2015)
2457.51	133.8241	Cauquoin et al. (2015)
2457.62	112.0787	Cauquoin et al. (2015)
2457.73	109.6214	Cauquoin et al. (2015)
2457.84	104.2957	Cauquoin et al. (2015)
2457.95	97.2593	Cauquoin et al. (2015)
2458.06	101.6640	Cauquoin et al. (2015)
2458.17	115.8131	Cauquoin et al. (2015)
2458.28	113.0019	Cauquoin et al. (2015)
2458.39	124.6830	Cauquoin et al. (2015)
2458.50	115.0711	Cauquoin et al. (2015)
2458.61	106.1570	Cauquoin et al. (2015)
2458.72	93.8099	Cauquoin et al. (2015)
2458.83	113.2821	Cauquoin et al. (2015)
2458.94	101.8433	Cauquoin et al. (2015)
2459.05	114.3896	Cauquoin et al. (2015)
2459.16	111.2926	Cauquoin et al. (2015)
2459.27	114.8192	Cauquoin et al. (2015)
2459.38	101.9340	Cauquoin et al. (2015)
2459.49	116.0884	Cauquoin et al. (2015)
2459.60	99.9677	Cauquoin et al. (2015)
2459.71	113.8278	Cauquoin et al. (2015)
2459.82	143.5461	Cauquoin et al. (2015)
2459.93	123.9021	Cauquoin et al. (2015)
2460.04	128.7635	Cauquoin et al. (2015)
2460.15	112.5487	Cauquoin et al. (2015)
2460.26	95.3246	Cauquoin et al. (2015)
2460.37	100.7738	Cauquoin et al. (2015)
2460.48	116.4793	Cauquoin et al. (2015)
2460.59	100.8031	Cauquoin et al. (2015)
2460.70	106.9865	Cauquoin et al. (2015)
2460.81	101.2014	Cauquoin et al. (2015)
2460.92	109.8058	Cauquoin et al. (2015)
2461.03	114.1042	Cauquoin et al. (2015)
2461.14	107.7199	Cauquoin et al. (2015)
2461.25	100.8253	Cauquoin et al. (2015)
2461.36	148.4863	Cauquoin et al. (2015)
2461.47	123.3465	Cauquoin et al. (2015)
2461.58	114.9711	Cauquoin et al. (2015)
2461.69	134.3955	Cauquoin et al. (2015)
2461.80	133.1179	Cauquoin et al. (2015)
2461.91	133.1311	Cauquoin et al. (2015)
2462.02	122.4537	Cauquoin et al. (2015)
2462.13	117.7460	Cauquoin et al. (2015)
2462.24	94.3472	Cauquoin et al. (2015)
2462.35	148.0544	Cauquoin et al. (2015)
2462.46	126.8602	Cauquoin et al. (2015)
2462.57	111.0237	Cauquoin et al. (2015)
2462.68	86.5512	Cauquoin et al. (2015)
2462.79	151.1373	Cauquoin et al. (2015)
2462.90	122.5469	Cauquoin et al. (2015)
2463.01	91.9916	Cauquoin et al. (2015)
2463.12	105.9726	Cauquoin et al. (2015)
2463.23	127.7299	Cauquoin et al. (2015)
2463.34	132.5147	Cauquoin et al. (2015)
2463.45	95.4257	Cauquoin et al. (2015)
2463.56	98.3742	Cauquoin et al. (2015)
2463.67	155.0815	Cauquoin et al. (2015)
2463.78	111.0625	Cauquoin et al. (2015)
2463.89	95.4944	Cauquoin et al. (2015)
2464.00	96.0158	Cauquoin et al. (2015)
2464.11	133.1642	Cauquoin et al. (2015)
2464.22	114.4062	Cauquoin et al. (2015)
2464.33	103.7951	Cauquoin et al. (2015)
2464.44	114.6783	Cauquoin et al. (2015)
2464.55	96.8761	Cauquoin et al. (2015)
2464.66	100.1039	Cauquoin et al. (2015)
2464.77	99.7804	Cauquoin et al. (2015)
2464.88	91.3349	Cauquoin et al. (2015)
2464.99	98.2232	Cauquoin et al. (2015)
2465.10	107.5850	Cauquoin et al. (2015)
2465.21	116.9506	Cauquoin et al. (2015)
2465.32	109.5170	Cauquoin et al. (2015)
2465.43	94.2643	Cauquoin et al. (2015)
2465.54	103.0057	Cauquoin et al. (2015)
2465.65	96.2978	Cauquoin et al. (2015)
2465.76	96.4863	Cauquoin et al. (2015)
2465.87	120.6795	Cauquoin et al. (2015)
2465.98	134.8008	Cauquoin et al. (2015)
2466.09	106.4487	Cauquoin et al. (2015)
2466.20	94.1605	Cauquoin et al. (2015)
2466.31	123.2950	Cauquoin et al. (2015)
2466.42	96.5424	Cauquoin et al. (2015)
2466.53	94.2462	Cauquoin et al. (2015)
2466.64	102.1867	Cauquoin et al. (2015)
2466.75	106.9878	Cauquoin et al. (2015)
2466.86	96.1819	Cauquoin et al. (2015)
2466.97	98.1202	Cauquoin et al. (2015)
2467.08	106.0096	Cauquoin et al. (2015)
2467.19	86.6515	Cauquoin et al. (2015)
2467.30	78.3415	Cauquoin et al. (2015)
2467.41	87.4937	Cauquoin et al. (2015)
2467.52	145.4473	Cauquoin et al. (2015)
2467.63	117.7957	Cauquoin et al. (2015)
2467.74	102.0527	Cauquoin et al. (2015)
2467.85	93.7017	Cauquoin et al. (2015)
2467.96	97.5997	Cauquoin et al. (2015)
2468.07	99.6998	Cauquoin et al. (2015)
2468.18	103.6584	Cauquoin et al. (2015)
2468.29	99.1635	Cauquoin et al. (2015)
2468.40	82.9863	Cauquoin et al. (2015)
2468.51	99.9998	Cauquoin et al. (2015)
2468.62	90.0563	Cauquoin et al. (2015)
2468.73	90.6101	Cauquoin et al. (2015)
2468.84	91.9661	Cauquoin et al. (2015)
2468.95	93.0203	Cauquoin et al. (2015)
2469.06	97.9129	Cauquoin et al. (2015)
2469.17	78.5752	Cauquoin et al. (2015)
2469.28	70.9877	Cauquoin et al. (2015)
2469.39	65.9693	Cauquoin et al. (2015)
2469.50	86.3465	Cauquoin et al. (2015)
2469.61	95.8690	Cauquoin et al. (2015)
2469.72	81.0295	Cauquoin et al. (2015)
2469.83	81.7072	Cauquoin et al. (2015)
2469.94	93.6735	Cauquoin et al. (2015)
2470.05	107.3683	Cauquoin et al. (2015)
2470.16	95.2726	Cauquoin et al. (2015)
2470.27	81.9854	Cauquoin et al. (2015)
2470.38	85.2580	Cauquoin et al. (2015)
2470.49	83.3169	Cauquoin et al. (2015)
2470.60	82.7466	Cauquoin et al. (2015)
2470.71	87.0388	Cauquoin et al. (2015)
2470.82	92.5551	Cauquoin et al. (2015)
2470.93	92.8026	Cauquoin et al. (2015)
2471.04	75.4630	Cauquoin et al. (2015)
2471.15	83.2970	Cauquoin et al. (2015)
2471.26	86.4107	Cauquoin et al. (2015)
2471.37	81.6867	Cauquoin et al. (2015)
2471.48	91.6003	Cauquoin et al. (2015)
2471.59	106.0735	Cauquoin et al. (2015)
2471.70	92.4214	Cauquoin et al. (2015)
2471.81	94.6746	Cauquoin et al. (2015)
2471.92	96.9959	Cauquoin et al. (2015)
2472.03	79.3958	Cauquoin et al. (2015)
2472.14	84.1926	Cauquoin et al. (2015)
2472.25	79.4657	Cauquoin et al. (2015)
2472.36	88.0396	Cauquoin et al. (2015)
2472.47	89.8941	Cauquoin et al. (2015)
2472.58	108.0621	Cauquoin et al. (2015)
2472.69	117.8361	Cauquoin et al. (2015)
2472.80	103.6200	Cauquoin et al. (2015)
2472.91	86.6673	Cauquoin et al. (2015)
2473.02	98.0345	Cauquoin et al. (2015)
2473.13	108.6184	Cauquoin et al. (2015)
2473.24	76.2468	Cauquoin et al. (2015)
2473.35	90.8521	Cauquoin et al. (2015)
2473.46	108.4170	Cauquoin et al. (2015)
2473.57	89.8181	Cauquoin et al. (2015)
2473.68	79.8388	Cauquoin et al. (2015)
2473.79	85.8700	Cauquoin et al. (2015)
2473.90	91.6479	Cauquoin et al. (2015)
2474.01	93.8359	Cauquoin et al. (2015)
2474.12	79.2091	Cauquoin et al. (2015)
2474.23	96.7199	Cauquoin et al. (2015)
2474.34	89.5040	Cauquoin et al. (2015)
2474.45	69.9444	Cauquoin et al. (2015)
2474.56	87.2839	Cauquoin et al. (2015)
2474.67	82.5354	Cauquoin et al. (2015)
